,url,category,brand,name,rating,price,descriptions,productsize,ingredients_cleaned
1273,https://www.sephora.com/product/ultra-facial-cream-spf-30-P422012?icid2=products%20grid:p422012,sunscreen,Kiehl's Since 1851,Ultra Facial Cream SPF 30,3.9,$32.00,"Which skin type is it good for?
✔ Normal
✔ Dry
✔ Sensitive

What it is:
A 24-hour, light-textured daily hydrator with SPF 30.

Solutions for:
- Dryness
- Loss of firmness and elasticity

If you want to know more…
Inspired by their beloved ""Greenland First Ascent"" Ultra Facial Cream, Kiehl’s created this daily, light-textured, 24-hour, moisturizer that leaves skin feeling balanced, comfortable, and hydrated. The formula also helps protect against skin-damaging UVA and UVB rays with broad spectrum SPF 30. Formulated with Antarcticine®, a Glycoprotein known to withstand extreme cold, and fountain plant, notable for its ability to help skin maintain its natural moisture reserves, this superb moisturizer leaves skin soft, smooth, and healthy-looking.

What it is formulated WITHOUT:
- Parabens

What else you need to know:
Through Ultra Facial Cream, Kiehl’s was honored to lend support and protection from the elements to the heroic team of the ""Greenland First Ascent"" expedition. The six explorers completed the first-ever ascent of Greenland’s ice covered peaks on May 30, 2005.

Kiehl’s is inspired by its rich heritage as an old-world apothecary, applying over 165 years’ worth of cosmetic, pharmaceutical, herbal, and medicinal knowledge into the formulations. They utilize the finest natural ingredients and incorporate advanced scientific technologies to ensure the highest quality and most efficacious formulas without compromise. They are protective of the environment as they maximize the use of renewable, sustainable, and biodegradable ingredients. Kiehl’s proudly stands behind the quality, efficacy, and safety of each of their products.",1.7 oz,"Water, Glycerin, Squalane, Dimethicone, Peg-100 Stearate, Glyceryl Stearate, Silica, Octyldodecanol, Stearic Acid, Phenoxyethanol, Palmitic Acid, Tocopherol, Dicaprylyl Carbonate, Steareth-100, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ophiopogon Japonicus Root Extract, Carbomer, Chlorphenesin, Capryloyl Salicylic Acid, Caprylyl Glycol, Xanthan Gum, Dimethicone/Vinyl Dimethicone Crosspolymer, Disodium Edta, Sodium Hydroxide, Citrus Aurantium Dulcis (Orange) Peel Oil, Limonene, Ectoin, Hydrolyzed Hyaluronic Acid, Myristic Acid, Mentha Piperita (Peppermint) Oil, Pseudoalteromonas Ferment Extract, Ethylhexylglycerin, Linalool, Salicylic Acid."
1274,https://www.sephora.com/product/invisiblur-perfecting-shield-broad-spectrum-spf-30-pa-P394397?icid2=products%20grid:p394397,sunscreen,Murad,Invisiblur™ Perfecting Shield Broad Spectrum SPF 30 PA+++,3.9,$65.00,"Which skin type is it good for?
✔ Normal
✔ Oily
✔ Combination
✔ Dry

What it is:
A three-in-one invisible primer with advanced skin benefits that primes, protects, and perfects the skin.

Solutions for:
- Fine lines and wrinkles
- Dullness and uneven texture
- Pores

If you want to know more…
Skincare meets makeup in this colorless primer with a velvety-smooth finish that flatters any skin tone. It won't clog pores and helps makeup go on faster, look smoother, and last longer. Soft-Focus Complex reduces the appearance of pores, fine lines, and uneven texture as it primes for up to 12 hours of flawless makeup wear. A skin-perfecting blend of peony flower and black currant extracts helps even skin tone. It contains SPF that shields against UVA/UVB damage without streaks or a white cast. This product works to minimize pores, fill in fine lines, and keep skin matte without looking flat.

What it is formulated WITHOUT:
- Parabens
- Sulfates
- Phthalates

What else you need to know:
This product features limited-edition Hydration packaging to celebrate Murad’s 30-year anniversary as the skincare hydration experts.

Makeup wears better on skin that is healthier. This innovative colorless primer combines skin benefits from peptides and plant extracts with invisible SPF to defend against UV damage for flawless makeup benefits. This product is cruelty-free, noncomedogenic, and formulated without gluten and animal-derived ingredients.

Research results:
Clinically tested by an independent laboratory and proven safe for sensitive skin.

In an in vitro test after 1 minute:
- 30% reduced appearance of pores

9 out of 10 agreed:
- Makeup wears longer for up to 8 hours
- Skin is shine-free for up to 8 hours

Up to 12 hours of makeup perfection:
- Color stays true
- Looks flawless
- Smooth finish

- 71% saw fewer fine lines and wrinkles
- 94% saw improved smoothness and texture
- 100% invisible SPF 30 protection",1 oz,"Isododecane, Dimethicone/Bis-Isobutyl PPG-20 Crosspolymer, Caprylic/Capric Triglyceride, Caprylyl Methicone, Phenyl Trimethicone, Diethylhexyl 2,6-Naphthalate, Hydrogenated Soybean Oil, Ribes Nigrum (Black Currant) Seed Oil, Paeonia Suffruticosa Root Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Solidago Virgaurea (Goldenrod) Extract, Helianthus Annuus (Sunflower) Seed Extract, Hordeum Vulgare (Barley) Extract, Cucumis Sativus (Cucumber) Fruit Extract, Lentinus Edodes (Shiitake Mushroom) Extract, Mucor Miehei Extract, Propylene Glycol Dicaprate, Tocopheryl Acetate, Retinyl Palmitate, Ascorbic Acid, Octyldodecanol, Octyldodecyl Stearoyl Stearate, Octyldodecyl Oleate, Hydrogenated Soy Polyglycerides, Silica, Sodium Propoxyhydroxypropyl Thiosulfate Silica, Butylene Glycol, C15-23 Alkane, PEG-8 Dimethicone, Alcohol, Benzyl Benzoate, Citral, Hexyl Cinnamal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Limonene, Linalool, Fragrance."
1275,https://www.sephora.com/product/photo-plasma-moisturizer-broad-spectrum-spf-30-P379495?icid2=products%20grid:p379495,sunscreen,Perricone MD,Vitamin C Ester Photo-Brightening Moisturizer SPF 30,4.2,$69.00,"What it is: An oil-free moisturizer that instantly hydrates and protects against environmental aggressors.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dullness and Uneven Texture and Dryness

Formulation: Lotion

Highlighted Ingredients:
- Vitamin C Ester: Provides supercharged brightening and smoothing.
- Alpha Lipoic Acid (ALA): Nature's most powerful antioxidant.
- Mineral-based Zinc Oxide and Titanium Dioxide: Deliver advanced SPF protection.

Ingredient Callouts: Free of sulfates SLS and SLES, parabens, and phthalates.

What Else You Need to Know: This ultra-lightweight, whipped texture immediately hydrates and protects against environmental aggressors while delivering long-term brightening benefits. It is formulated with mineral-based broad-spectrum SPF for superior sun protection. It derives its natural color from astaxanthin, a rich antioxidant known for its photo protective powers.

Clinical Results: In a 4-week study:
- 95% agreed their skin immediately felt perfectly moisturized, softer, and smooth
- 93% agreed their skin felt hydrated without feeling heavy, greasy, or sticky
- 88% agreed their skin had a healthy glow",2 oz,"Water, Glycerin, Cyclopentasiloxane, Dimethicone, Pentylene Glycol, Ethylhexyl Methoxycrylene, Polyester-8, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Benzyl Alcohol, Aluminum Hydroxide, Stearic Acid, Diethylhexyl Syringylidenemalonate, Hydrogenated Lecithin, Isohexadecane, Bisabolol, Tetrahexyldecyl Ascorbate, Phenoxyethanol, Polysilicone-11, Polysorbate 60, Caprylic/Capric Triglyceride, Sodium Benzoate. Potassium Sorbate, Xanthan Gum, Hydrogenated Phosphatidylcholine, Thioctic Acid, Astaxanthin."
1276,https://www.sephora.com/product/ultimate-miracle-worker-multi-rejuvenating-cream-spf-30-P398831?icid2=products%20grid:p398831,sunscreen,philosophy,Ultimate Miracle Worker Multi-Rejuvenating Cream SPF 30,4.0,$78.00,"Which skin type is it good for?
✔ Normal
✔ Combination
✔ Dry

What it is:
A multi-rejuvenating face cream with broad spectrum SPF 30 sunscreen.

Solutions for:
- Fine lines/wrinkles
- Pores
- Brightness
-

If you want to know more…
This ultimate face cream helps protect and defend your skin. It simultaneously addresses all key signs of aging with its innovative, powerful, dermatologically proven skin rejuvenators and four types of full-spectrum protection from the sun’s harmful rays. Together, this innovative next-generation formula with patented technology protects your skin from sunlight, including UVA, UVB, infrared, and visible light to support antiaging.

What it is formulated WITHOUT:
- Parabens
- Sulfates
- Phthalates",2 oz,"Water, C12-15 Alkyl Benzoate, Carthamus Tinctorius (Safflower) Oleosomes, Glycerin, Cyclopentasiloxane, Butylene Glycol, Methyl Gluceth-20, Gluconolactone, Polyacrylamide, Hydrogenated Lecithin, Cyclohexasiloxane, Cetyl Alcohol, Bifida Ferment Lysate, Phenoxyethanol, Ammonium Acryloyldimethyltaurate/Vp Copolymer, C13-14 Isoparaffin, Polysorbate 80, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Benzoate, Sodium Hydroxide, Laureth-7, Glycine Soja (Soybean) Oil, Fragrance, Iris Pallida Root Extract, Ruby Powder, Disodium Edta, Gluconic Acid, Alcohol, Mica, Lecithin, Adenosine, Cellulose Gum, Retinol, Peg-8, Polysorbate 20, Bht, Chitosan, Ethylhexylglycerin, Glycolic Acid, Sorbitan Oleate, Calcium Gluconate, Tocopherol, Behentrimonium Chloride, Sodium Bicarbonate, Ascorbyl Palmitate, Beta-Glucan, Potassium Phosphate, Caprylyl Glycol, 1,2-Hexanediol, Camellia Sinensis Leaf Extract, Coffea Arabica (Coffee) Seed Extract, Pongamia Pinnata Seed Extract, Isopropyl Alcohol, Acetic Acid, Angelica Archangelica Root Extract, Benzoic Acid, Citrus Aurantium Amara (Bitter Orange) Peel Extract, Maltodextrin, Citric Acid, Magnesium Aluminum Silicate, Xanthan Gum, Lactic Acid, Ascorbic Acid, Sclerotium Gum, Bha, Sorbic Acid, Titanium Dioxide (Ci 77891)."
1277,https://www.sephora.com/product/moisture-surge-cc-cream-hydrating-colour-corrector-broad-spectrum-spf-30-P378639?icid2=products%20grid:p378639,sunscreen,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,3.8,$39.50,"Which skin type is it good for?
✔ Normal
✔ Dry

What it is:
A simple step for glowing skin that moisturizes, perfects, and protects with SPF.

Solutions for:
- Dullness and uneven skintone

If you want to know more…
Lightweight formula instantly color corrects a range of complexion concerns—redness, dullness, sallowness—so all you see is a healthy-looking glow. Oil-free hydration and sunscreen mean a more flawless look tomorrow, too.

What it is formulated WITHOUT:
- Parabens
- Sulfates
- Phthalates

What else you need to know:
This product is allergy tested, non-acnegenic, and free of fragrance, oil, mineral oil, SLS, alcohol, silicone, talc, and gluten. It is comprised of 100 percent vegan ingredients.",1.4 oz•ITEM 1509512,"Water, Squalane, Octyldodecyl Neopentanoate, Butylene Glycol, Propanediol, Glyceryl Stearate, Behenyl Alcohol, Peg-40 Stearate, Polyglyceryl-10 Pentastearate, Aloe Barbadensis Leaf Water, Thermus Thermophillus Ferment, Trehalose, Caffeine, Glycerin, Linoleic Acid, Lecithin, Stearic Acid, Hydrogenated Lecithin, Sorbitol, Polyglyceryl-6 Polyricinoleate, Tocopheryl Acetate, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Sodium Stearoyl Lactylate, Sodium Hyaluronate, Tetrahexyldecyl Ascorbate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Isopropyl Titanium Triisostearate, Synthetic Fluorphlogopite, Xanthan Gum, Silica, Alumina, Sodium Dehydroacetate, Tin Oxide, Disodium Edta, Phenoxyethanol, [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77492), Iron Oxides (Ci 77491), Iron Oxides (Ci 77499)]."
1278,https://www.sephora.com/product/even-better-skin-tone-correcting-moisturizer-broad-spectrum-spf-20-P247716?icid2=products%20grid:p247716,sunscreen,CLINIQUE,Even Better Skin Tone Correcting Moisturizer Broad Spectrum SPF 20,4.2,$51.00,"What it is: A soothing, oil-free cream with specialized ingredients that break apart surface darkening, exfoliating it away.

Skin Type: Dry and Combination

Skincare Concerns: Dullness and Uneven Texture and Uneven Skin Tone

Formulation: Lightweight Cream

Highlighted Ingredients:
- Octisalate 5%
- Avobenzone 3%
- Octocrylene 2.7%

Ingredient Callouts: Free of parabens, phthalates, oil, and fragrance.

What Else You Need to Know: Wear this calming cream daily to see a more even, healthy-looking skin tone. This product is allergy tested.",1.7 oz,"Ingredients are subject to change at the manufacturer's discretion. For the most complete and up-to-date list of ingredients, refer to the product packaging."
1279,https://www.sephora.com/product/super-fluid-daily-uv-defense-sunscreen-broad-spectrum-spf-50-P429522?icid2=products%20grid:p429522,sunscreen,Kiehl's Since 1851,Super Fluid Daily UV Defense Sunscreen Broad Spectrum SPF 50+,3.8,$62.00,"What it is: A lightweight, fast-absorbing facial sunscreen with SPF 50+ that delivers a matte finish and helps protect skin from UVA/UVB rays and pollution.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Fine Lines and Wrinkles, and Dark Spots

Formulation: Cream

Highlighted Ingredients:
- Vitamin E: Minimizes the look of pores.
- Sunscreen Actives (Avobenzone 3%, Homosalate 10.7%, Octisalate 6%, and Oxybenzone 3.9%): Helps protect skin from UV rays.

Ingredient Callouts: Free of sulfates SLS and SLES, parabens, and phthalates. This product comes in recyclable packaging.

What Else You Need to Know: This non-comedogenic sunscreen is formulated with effective UVA/UVB technology to deliver the visible anti-aging benefits that come with sun safety and features pollution protection to help defend against free radicals. It’s made for all skin types, including oily skin and sensitive skin.",4.2 oz,"Water, Cyclopentasiloxane, Alcohol Denat., Silica, Dicaprylyl Ether, Styrene/Acrylates Copolymer, PEG-30 Dipolyhydroxystearate, Dimethicone, Cyclohexasiloxane, Polymethylsilsesquioxane, Nylon-12, Dicaprylyl Carbonate, Phenoxyethanol, Lauryl PEG/PPG-18/18 Methicone, Sodium Chloride, Caprylyl Glycol, PEG-8 Laurate, Poly C10-30 Alkyl Acrylate, Disteardimonium Hectorite, Tocopherol, Isostearyl Alcohol, P-Anisic Acid, Disodium EDTA, Dodecene, Poloxamer 407."
1280,https://www.sephora.com/product/full-spectrum-360-sun-silk-drops-spf-30-P429516?icid2=products%20grid:p429516,sunscreen,COOLA,Full Spectrum 360° Sun Silk Drops Organic Sunscreen SPF 30,4.5,$46.00,"What it is: A weightless facial sunscreen that protects against visible signs of aging caused by the sun, pollution, and digital overexposure.

Skin Type: Normal and Dry

Skincare Concerns: Fine Lines and Wrinkles, Dullness and Uneven Texture, and Loss of Firmness and Elasticity

Formulation: Lightweight Serum

Highlighted Ingredients:
- Full Spectrum 360° Complex: Helps defend from damage from exposure to blue light, infrared, and pollution.
- Hyaluronic Acid: Known to bind moisture to the skin and help promote soft, supple skin.
- Neroli Flower Extract: Helps to calm, rebalance, and hydrate skin.

Ingredient Callouts: This product is vegan, cruelty-free, and gluten-free, and comes in recyclable packaging.

What Else You Need to Know: This powerful, yet traceless sunscreen features COOLA’s plant-derived Full Spectrum 360° Complex to defend against indoor and outdoor daily aggressors. Its unique serum-like texture blends effortlessly into all skin tones and types, and leaves skin soft, hydrated, and prepped for makeup application.

Clinical Results: In an independent consumer testing panel of 250 women:
- 100% agree it's fast-absorbing
- 100% agree that skin looks and feels more radiant
- 96% agree it hydrates

Clean at Sephora
Clean at Sephora is formulated without a list of over 50 ingredients, including sulfates (SLS and SLES), parabens, phthalates, and more. For the full list, check out the Ingredients tab.",1 oz,"Avobenzone 2.0%, Homosalate 10.0%, Octisalate 5.0%, Octocrylene 6.0%, Aloe Barbadensis Leaf Extract (Organic), Anthemis Nobilis (Chamomile) Flower Oil, Butylene Glycol, Butyloctyl Salicylate, Calcium Gluconate, Caprylic/Capric Triglyceride, Carthamus Tinctorius (Organic Safflower) Seed Oil, Citrus Aurantium Amara (Bitter Orange) Flower Extract, Citrus Aurantium Amara (Bitter Orange) Leaf/Twig Extract, Dicaprylyl Carbonate, Glycerin (Organic), Glyceryl Stearate Se, Jasminum Sambac (Jasmine) Leaf Cell Extract, Nylon-12, Olea Europaea (Organic Olive) Fruit Oil, Plankton Leaf Extract, Propanediol, Schinus Molle Extract, Simmondsia Chinensis (Organic Jojoba) Seed Oil, Sodium Benzoate, Sodium Hyaluronate, Sodium Stearoyl Glutamate, Theobroma Cacao (Cocoa) Seed Extract, Tocopheryl Acetate, Water (Aqua), Xanthan Gum."
1281,https://www.sephora.com/product/invincible-setting-powder-spf-45-P429247?icid2=products%20grid:p429247,sunscreen,Supergoop!,Invincible Setting Powder SPF 45,3.3,$30.00,"Which skin type is it good for?
✔ Normal
✔ Oily
✔ Combination
✔ Dry
✔ Sensitive

What it is:
A setting powder that provides 100 percent mineral broad-spectrum UV protection with a flawless, satin finish—perfect for setting your makeup and re-applying SPF in just one step.

Solutions for:
- Dullness and uneven texture
- Fine lines andwrinkles
- Oiliness

If you want to know more…
This silky, super-soft powder goes on smooth and sheer to minimize oil and shine. Formulated with non-drying ingredients, the application leaves you with a soft focus matte finish, blurring the look of fine lines and imperfections. It’s perfect for on-the-go SPF protection and achieving a flawless-looking complexion. With the reimagined formula also comes a broad shade range to ensure every skin tone gets a perfect finish. Meet your match with light, medium, deep, or translucent.

- Light: for fair skin tones.
- Medium: for medium skin with neutral undertones.
- Deep: for deep skin with neutral to warm undertones.
- Translucent: for all skin tones.

What else you need to know:
Right from its beginning, Supergoop! has been incredibly thoughtful in what they put in their formulas. They never use anything that might be considered controversial, including parabens, synthetic fragrances, or oxybenzone. All of their formulas undergo an evaluation on sun protection water resistance (where applicable) and an in-vitro broad-spectrum test in compliance with FDA protocols. They are also 100 percent cruelty-free. 

Clean at Sephora
Clean at Sephora is formulated without a list of over 50 ingredients, including sulfates (SLS and SLES), parabens, phthalates, and more. For the full list, check out the Ingredients tab.",0.15 oz,"Calcium Aluminum Borosilicate, Silica, Polymethyl Methacrylate, Ethylhexylglycerin, Triethoxycaprylysilane, Nylon-6/12, Sodium Dehydroacetate, Olive Glycerides, Ascorbyl Palmitate, Ceramide 3. May Contain +/- Iron Oxides (CI 77492, 77491, 77499), Titanium Dioxide (CI 77891)."
1282,https://www.sephora.com/product/resurgence-age-balancing-moisture-broad-spectrum-spf-30-P388821?icid2=products%20grid:p388821,sunscreen,Murad,Resurgence® Age–Balancing Moisture Broad Spectrum SPF 30,4.4,$74.00,"What it is:
A moisturizer for hormonally aging skin that significantly improves hydration and protects skin with powerful broad-spectrum UV sunscreen.

What it is formulated to do:
Age-Balancing Moisture Broad Spectrum SPF 30 | PA+++ provides intense hydration to nourish deeply and protect hormonally aging skin. Shea Butter and an essential blend of sunflower, grape seed, and avocado oils replenish dull, dry skin with long-lasting hydration. Resurrection plant restores moisture balance to distressed skin and helps to reinforce skin’s natural barrier to keep it looking hydrated and plump. Phytoestrogens improve the appearance of elasticity and help smooth skin. Age-Balancing Moisture is recommended as a step three moisturizer in any Murad resurgence day regimen. It provides hydration for healthy, radiant skin as part of Dr. Murad’s Inclusive Health® system of care.

What it is formulated WITHOUT:
- Parabens
- Sulfates

What else you need to know:
RepleniCell™, Murad’s patent-pending, proprietary technology, turns water into a “performance hydrator” for ultimate skin health and beauty. It helps skin act younger in three ways: by attracting water, binding water to the skin, and retaining water. This product is dermatologist developed, and tested on people, not animals.

Murasol provides an advanced level of sun damage defense against both broad spectrum UV rays and free-radicals by penetrating skin's top layer and creating a protective barrier of encapsulated free radical neutralizers.",1.7 oz•ITEM 1651694,"Water, C12-15 Alkyl Benzoate, Glycerin, Tapioca Starch, Hydrogenated Vegetable Glycerides, Butyrospermum Parkii (Shea Butter), Caprylyl Methicone, Cetearly Alcohol, Dicaprylyl Carbonate, Helianthus Annus (Sunflower) Seed Oil, Diethylhexyl 2, 6-Naphthalate, Ethoxydiglycol, Phenyl Trimethicone, Sodium Polyacrylate, Butylene Glycol, Vitis Vinifera (Grape) Seed Oil, Jojoba Alcohol, Potassium Jojobate, Panthenol, Arginine, Allantoin, Bisabolol, Dioscorea Villosa (Wild Yam) Root Extract, Disodium EDTA, Octdecyl Di-t-butyl-4 Hydroxyhydrocinnamate, Persea Gratissima (Avocado) Oil, Tocopheryl Acetate, Benzoic Acid, Dehydroacetic Acid, Disodium Adenosine Triphosphate, Dipotassium Glycyrrhizate, Polymethylsilsequioxane, Selaginella Lepidophylla Extract, Trifolium Pratense (Clover) Flower Extract, Propylene Glycol, Betaine, Inositol, Taurine, Trehalose, Urea, Yeast Amnio Acids, Proline, Glycine, Sorbitol, Carica Papaya Fruit Extract, Algin, Sodium Hyaluronate, Hydrolyzed Soy Protein, Copper Tripeptide-1, Iris Florentina Root Extract, Phenoxyethanol, Fragrance, Limonene, Linalool."
1283,https://www.sephora.com/product/sublime-defense-ultra-lightweight-uv-defense-fluid-spf-50-P311143?icid2=products%20grid:p311143,sunscreen,Algenist,SUBLIME DEFENSE Ultra Lightweight UV Defense Fluid SPF 50,4.4,$28.00,"What it is: An ultra-sheer, oil-free, SPF 50, and lightweight sunscreen for everyday protection against broad-spectrum UVA/UVB damage.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Fine Lines and Wrinkles, Dark Spots, and Dryness

Formulation: Lightweight Liquid

Highlighted Ingredients:
- Patented Alguronic Acid: Helps minimize the appearance of fine lines and wrinkles and support benefits of other active ingredients.
- Echinacea and Japanese Green Tea Extracts: Help protect the skin from environmental damage and help nurture moisture barrier.
- Vitamin E: Helps combat the effects of free radical damage.

Ingredient Callouts: Free of sulfates SLS and SLES, parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan, and triclocarban, and contains less than one percent of synthetic fragrances. This product is also vegan.

What Else You Need to Know: This sunscreen uses patented alguronic acid, along with antioxidant-rich botanicals, and UVA/UVB protecting actives to diminish the look of fine lines and wrinkles caused by sun and environmental stressors. This oil-free, sheer formula has a silky texture and feel, it also applies smoothly on top of skin care products and under makeup for a soft, matte finish.

Clinical Results: In comparison testing, Patented Alguronic Acid outperformed other well-known active antiaging ingredients, demonstrating superior anti-aging benefits:
- 55% increase in cellular regeneration
- 54% decrease in UV cell damage
- 32% increase in elastin synthesis",1 oz,"Octinoxate 7.5%, Titanium Dioxide 2%, Zinc Oxide 17.1%, Cyclopentasiloxane, Water (Aqua, Eau), Alcohol Denat., Glycerin, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Methyl Methacrylate Crosspolymer, PEG/PPG-18/18 Dimethicone, PEG-9 Polydimethylsiloxyethyl Dimethicone, Parachlorella Beijerinckii Exopolysaccharides, Echinacea Purpurea Extract, Tocopheryl Acetate, Camellia Oleifera Leaf Extract, Arctostaphylos Uva Ursi Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Stearic Acid, Triethoxysilylethyl Polydimethylsiloxyethyl Hexyl Dimethicone, BHT, Ethylhexylglycerin, Caprylyl Glycol, Aluminum Hydroxide, Phenoxyethanol, Hexylene Glycol, Fragrance (Parfum), Hexyl Cinnamal, Linalool."
1284,https://www.sephora.com/product/uv-plus-anti-pollution-sunscreen-multi-protection-tint-spf-50-P407408?icid2=products%20grid:p407408,sunscreen,Clarins,UV PLUS Anti-Pollution Sunscreen Multi-Protection Tint SPF 50,4.1,$45.00,"What it is:
A daytime sunscreen that protects against UV rays, prevents the appearance of dark spots and premature signs of aging, and protects from discomfort and redness.

What it is formulated to do:
Perfect multiprotection for the city. Effective and invisible on the skin, this UV 50 sunscreen protects against the harmful effects of UV rays, free radicals, and pollution to preserve youth, luminosity, and even tone of the skin. The powerful formula helps prevent the formation of dark spots while maintaining healthy-looking skin.

What it is formulated WITHOUT:
- Parabens

What else you need to know:
This product is noncomedogenic and dermatologist and ophthalmologist tested.

Research results:
In a satisfaction test on 66 women after 4 weeks:
- 81% of women found it's the best protection for their skin in the city",1.7 oz•ITEM 1800242,"Dimethicone, Water, Alcohol, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Aluminum Hydroxide, Stearic Acid, Peg/Ppg-18/18 Dimethicone, Nylon-12, Peg-12 Dimethicone, Sodium Chloride, Phenoxyethanol, Fragrance, Glycerin, Ethylhexylglycerin, Tocopheryl Acetate, Disodium Edta, Sanicula Europaea Extract, Butylene Glycol, Sodium Lauroyl Glutamate, Lysine, Magnesium Chloride, Sodium Hyaluronate, Hydroxypropyltrimonium Maltodextrin Crosspolymer, Thermus Thermophillus Ferment, Lapsana Communis Flower/Leaf/Stem Extract, Ribes Nigrum (Black Currant) Bud Extract, Potassium Sorbate, Citric Acid, Camellia Sinensis Leaf Extract, Cucumis Melo (Melon) Fruit Extract, Sodium Lauryl Sulfate, +/- May Contain: Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), [S2703A]."
1285,https://www.sephora.com/product/face-finishing-moisturizer-tint-broad-spectrum-spf-30-P392883?icid2=products%20grid:p392883,sunscreen,Perricone MD,High Potency Classics: Face Finishing & Firming Moisturizer Tint SPF 30,4.3,$69.00,"Which skin type is it good for?
✔ Normal
✔ Dry

What it is:
A rose-scented, tinted moisturizer that’s designed to support antiaging and deliver hydration, a universal tint, and a non-chemical SPF 30.

Solutions for:
- Dryness
- Fine lines and wrinkles
- Dullness and uneven texture

If you want to know more…
This oil-free, quick-absorbing moisturizer is infused with powerful antiaging and antioxidant benefits to help minimize the appearance of wrinkles and imperfections caused by sun damage. It deeply hydrates for silky smooth, supple skin while a mineral-based SPF 30 defends against harmful UVA and UVB rays. Formulated with unique pigment capsules that slowly release upon application for instant radiance and glow, the lightweight formula is ideal for all skin tones. Just use it alone or under any foundation for a glowing finish.

What it is formulated WITHOUT:
- Parabens
- Sulfates
- Phthalates

What else you need to know:
This formula is designed to work synergistically with Face Finishing Moisturizer to deliver maximum results; use Face Finishing Moisturizer Tint in the morning and Face Finishing Moisturizer at night.",2 oz,"Water, Glycerin, Cyclopentasiloxane, Dimethicone, Pentylene Glycol, Ethylhexyl Methoxycrylene, Polyester-8, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Benzyl Alcohol, Aluminum Hydroxide, Stearic Acid, Iron Oxides ( CI 77491, CI 77492, CI 77499), Diethylhexyl Syringylidenemalonate, Hydrogenated Lecithin, Titanium Dioxide (CI 77891), Isohexadecane, Bisabolol, Mica (CI 77019), Tetrahexyldecyl Ascorbate, Phenoxyethanol, Silica Dimethyl Silytate, Polyester-1, Polysilicone-11, Polysorbate 60, Caprylic/Capric Triglyceride, Sodium Benzoate, Potassium Sorbate, Fragrance, Xanthan Gum, Hydrogenated Phosphatidylcholine Citronellol, Thioctic Acid, Geraniol, Astaxanthin, Hydroxycitronellal, Butylphenyl Methylpropional."
